Fs,50.00
Initialization time,60
mx,my,mz
5375,445,4270
5360,480,4250
5310,465,4285
5320,427,4285
5310,402,4227
5300,377,4237
5285,377,4212
5275,352,4185
5260,317,4170
5255,287,4142
5230,312,4132
5240,292,4105
5210,247,4100
5280,242,4100
5240,232,4132
5255,180,4105
5265,170,4095
5245,140,4085
5265,100,4067
5235,100,4067
5250,30,4005
5285,25,4030
5285,-10,4025
5270,-30,4000
5280,-10,4010
5320,-20,3957
5325,-45,4010
5295,-120,3977
5285,-95,3940
5320,-90,3967
5350,-100,3972
5375,-135,3915
5395,-140,3962
5410,-195,3935
5435,-210,3935
5430,-180,3892
5435,-205,3935
5465,-232,3897
5490,-217,3925
5480,-252,3902
5510,-200,3892
5620,-252,3892
5550,-272,3925
5665,-302,3910
5605,-292,3925
5615,-292,3925
5640,-317,3915
5690,-322,3935
5675,-302,3872
5675,-337,3872
5755,-347,3892
5760,-332,3925
5812,-352,3925
5837,-397,3962
5897,-347,3967
5947,-357,3957
5942,-392,3972
5947,-357,3977
5992,-402,3982
6042,-387,3972
6107,-372,3945
6152,-337,3962
6197,-342,3977
6237,-362,4005
6227,-412,4025
6262,-352,4020
6302,-382,4025
6302,-352,4000
6342,-382,4030
6347,-377,4042
6425,-327,4030
6435,-357,4042
6475,-317,4020
6520,-307,4067
6515,-292,4122
6570,-302,4105
6580,-277,4090
6645,-282,4115
6660,-272,4080
6710,-282,4067
6750,-277,4062
6670,-262,4037
6775,-242,4057
6785,-252,4037
6795,-257,4105
6770,-205,4095
6865,-140,4142
6870,-185,4152
6900,-190,4165
6875,-140,4157
6875,-115,4157
6920,-140,4142
6970,-140,4152
6945,-125,4132
6965,-100,4147
6975,-75,4157
6955,-85,4137
7015,-120,4137
6995,-85,4165
7025,-80,4212
6990,-45,4200
6965,-25,4227
6990,-50,4217
6980,-25,4180
7072,-40,4222
7005,-40,4222
7015,-25,4217
7000,-40,4195
6975,-30,4232
7025,-50,4227
6990,-75,4250
7040,-45,4242
6970,-105,4217
6990,-75,4227
6965,-110,4200
6970,-85,4195
6925,-120,4147
6915,-170,4110
6915,-105,4142
6900,-185,4152
6915,-130,4170
6875,-140,4122
6850,-200,4110
6820,-175,4147
6810,-227,4110
6785,-210,4147
6750,-292,4085
6760,-282,4132
6750,-297,4080
6675,-272,4095
6620,-292,4095
6640,-262,4072
6640,-297,4085
6570,-337,4057
6535,-367,4042
6515,-372,3987
6460,-372,3967
6450,-387,3987
6397,-367,4005
6347,-407,3972
6342,-402,3995
6262,-387,3982
6272,-422,3977
6182,-417,3952
6177,-382,3972
6157,-387,3945
6107,-382,3957
6022,-475,3962
5997,-427,3995
5967,-412,3972
5907,-407,3962
5882,-347,3945
5812,-387,3957
5755,-392,3982
5745,-352,3940
5720,-307,4025
5670,-342,4020
5625,-282,4052
5560,-232,4030
5590,-262,4062
5570,-227,4010
5470,-200,4067
5475,-185,4062
5445,-210,4100
5370,-145,4067
5385,-110,4090
5340,-70,4020
5315,-70,4067
5310,-55,4115
5305,35,4142
5300,65,4137
5275,55,4147
5295,70,4142
5220,160,4142
5280,165,4157
5250,227,4165
5270,195,4157
5260,232,4165
5275,287,4157
5230,272,4122
5235,307,4132
5220,362,4110
5245,307,4100
5255,397,4110
5250,445,4090
5275,407,4042
5295,485,4085
5265,520,4105
5310,515,4110
5370,555,4152
5380,560,4137
5435,590,4185
5425,595,4185
5495,630,4190
5455,652,4190
5565,652,4190
5505,677,4212
5535,702,4242
5575,722,4242
5610,702,4227
5605,732,4227
5650,717,4237
5625,757,4260
5620,737,4232
5695,817,4222
5735,777,4292
5755,812,4265
5797,797,4292
5807,807,4317
5817,822,4312
5882,832,4285
5847,857,4327
5902,870,4307
5917,832,4355
5947,870,4382
5952,870,4312
5987,812,4307
6002,870,4312
6007,857,4340
6057,900,4322
6102,857,4360
6142,920,4387
6127,905,4297
6152,905,4340
6177,900,4317
6212,915,4292
6247,900,4335
6227,915,4327
6237,880,4340
6262,925,4345
6292,930,4335
6272,910,4312
6302,852,4327
6317,925,4335
6292,890,4365
6357,875,4322
6367,885,4280
6347,905,4297
6352,910,4350
6352,852,4312
6362,880,4365
6402,920,4302
6357,915,4335
6397,915,4322
6382,915,4285
6387,900,4355
6412,895,4280
6382,890,4327
6412,890,4335
6417,880,4327
6377,852,4312
6402,847,4350
6397,865,4322
6367,895,4365
6402,857,4350
6377,865,4370
6392,880,4382
6402,875,4350
6460,885,4340
6412,802,4365
6397,817,4355
6435,880,4382
6470,852,4430
6417,837,4425
6387,837,4382
6450,865,4407
6417,870,4412
6455,837,4440
6455,875,4387
6402,900,4412
6397,880,4450
6445,865,4365
6440,822,4407
6440,890,4435
6485,822,4425
6402,880,4440
6445,847,4420
6425,832,4392
6402,857,4445
6425,847,4425
6407,865,4407
6387,865,4425
6412,837,4445
6402,817,4445
6425,847,4430
6387,827,4445
6417,875,4467
6407,870,4482
6417,870,4430
6407,842,4425
6440,842,4505
6417,812,4477
6412,837,4477
6412,852,4472
6435,847,4497
6435,852,4505
6440,777,4462
6430,842,4552
6397,857,4462
6407,865,4505
6445,870,4487
6440,837,4482
6412,837,4520
6425,842,4510
6445,822,4547
6407,837,4515
6412,847,4510
6402,865,4520
6397,807,4497
6425,802,4520
6397,832,4520
6407,812,4547
6392,842,4572
6397,817,4525
6445,857,4530
6425,822,4515
6412,802,4530
6430,837,4562
6397,812,4510
6387,802,4520
6387,812,4567
6382,875,4595
6412,767,4577
6382,807,4547
6387,767,4600
6382,787,4577
6382,792,4567
6377,797,4595
6387,807,4632
6377,802,4610
6382,782,4637
6397,802,4620
6382,772,4615
6377,822,4637
6327,762,4657
6387,772,4662
6397,747,4615
6397,757,4685
6337,772,4667
6327,762,4685
6362,777,4620
6362,747,4680
6342,782,4667
6327,757,4685
6347,792,4685
6327,762,4705
6362,717,4680
6332,742,4685
6352,772,4685
6362,742,4760
6357,752,4742
6342,712,4722
6327,732,4780
6317,682,4770
6312,727,4765
6287,682,4790
6287,687,4850
6272,667,4855
6262,662,4897
6262,640,4875
6272,630,4917
6212,590,4950
6217,635,4930
6227,600,4945
6187,575,4945
6222,540,4972
6212,560,5015
6162,465,5007
6187,520,5025
6147,485,5035
6142,440,5030
6097,417,5050
6132,392,5087
6087,357,5050
6087,362,5062
6102,337,5077
6087,292,5092
6062,292,5035
6062,297,5100
6042,237,5035
6062,210,5067
6057,222,5025
6032,175,5050
6037,180,5015
6022,165,5035
6027,175,5020
6037,190,5057
6017,155,5025
6062,145,5020
5987,110,4977
6017,90,4982
6027,60,4940
6027,40,4907
6002,15,4945
6002,-10,4880
5977,-5,4887
6007,-35,4832
6012,-115,4817
6002,-90,4780
5982,-85,4780
5962,-120,4775
6017,-150,4742
5982,-135,4727
5992,-155,4752
6007,-180,4700
6012,-145,4637
6022,-145,4610
6007,-200,4600
6012,-210,4590
6007,-180,4535
6032,-222,4505
5987,-247,4497
6022,-267,4402
6027,-287,4430
6062,-322,4322
6007,-307,4335
6007,-337,4255
6012,-297,4232
5987,-347,4217
6032,-337,4152
6012,-347,4122
6022,-362,4095
6037,-377,4010
6027,-382,4010
6027,-402,3925
6017,-397,3925
6047,-450,3892
6062,-455,3812
6072,-460,3740
6067,-475,3722
6087,-455,3665
6062,-422,3622
6077,-445,3590
6107,-480,3575
6132,-465,3505
6102,-480,3520
6112,-475,3405
6137,-475,3410
6187,-510,3350
6182,-490,3287
6182,-445,3292
6222,-455,3155
6232,-480,3180
6172,-455,3150
6242,-470,3117
6252,-480,3080
6172,-510,3112
6222,-427,3095
6247,-450,3107
6227,-450,3037
6247,-500,2990
6242,-455,2925
6232,-455,2900
6222,-450,2835
6237,-417,2815
6212,-402,2792
6187,-417,2767
6252,-455,2750
6217,-455,2740
6207,-382,2762
6207,-402,2655
6232,-407,2612
6242,-417,2677
6227,-422,2622
6257,-387,2592
6247,-382,2532
6237,-397,2512
6237,-332,2527
6187,-322,2475
6237,-337,2475
6272,-352,2442
6252,-312,2470
6277,-327,2452
6257,-342,2452
6312,-322,2442
6302,-332,2485
6322,-327,2452
6337,-327,2400
6357,-307,2415
6357,-282,2362
6362,-267,2357
6402,-282,2320
6412,-287,2300
6440,-252,2252
6387,-195,2220
6407,-165,2145
6367,-185,2135
6352,-155,2112
6347,-145,2092
6392,-165,2097
6372,-145,2112
6412,-130,2102
6445,-130,2070
6397,-125,2112
6475,-140,2065
6445,-65,2092
6505,-50,2075
6485,-60,1980
6495,10,2032
6475,10,1990
6430,50,1975
6450,85,1955
6387,85,1947
6445,85,1942
6402,115,1960
6402,150,1912
6412,130,1917
6417,135,1955
6430,165,1937
6392,155,1885
6455,155,1965
6450,170,1937
6455,150,1980
6500,180,1937
6445,205,1942
6445,227,1947
6435,205,1932
6430,227,1922
6425,267,1947
6397,307,1960
6367,332,1927
6357,357,1955
6377,387,1960
6367,362,1932
6387,412,1970
6430,357,1997
6377,387,1990
6392,412,2032
6425,402,2017
6412,422,2040
6417,475,2040
6407,480,1997
6387,465,2007
6382,525,2082
6352,495,2097
6382,565,2117
6392,575,2182
6372,647,2210
6337,697,2230
6327,635,2287
6357,732,2342
6347,762,2385
6347,762,2457
6337,792,2470
6327,787,2527
6292,782,2555
6317,842,2597
6322,832,2570
6277,817,2575
6297,802,2617
6272,837,2655
6257,852,2635
6237,807,2640
6287,827,2720
6292,900,2805
6287,890,2805
6207,885,2830
6272,890,2867
6252,880,2877
6217,875,2890
6257,935,2925
6227,870,2985
6212,910,3017
6222,910,3060
6202,940,3102
6212,940,3132
6197,945,3222
6187,970,3260
6187,940,3320
6172,990,3377
6172,950,3462
6232,965,3510
6157,985,3585
6202,965,3622
6182,970,3670
6192,1010,3707
6132,950,3727
6192,935,3782
6197,965,3797
6147,950,3867
6182,985,3792
6167,980,3807
6132,965,3882
6167,990,3877
6112,970,3882
6097,965,3920
6107,955,3995
6082,965,3962
6152,980,4020
6132,955,4137
6097,955,4180
6127,890,4217
6092,930,4255
6072,875,4302
6072,900,4335
6062,865,4420
6052,832,4412
6012,847,4445
6037,837,4520
6037,822,4497
6027,817,4530
6027,812,4590
6017,792,4652
6047,762,4675
6047,722,4732
5992,707,4722
6012,722,4732
6002,707,4795
6002,667,4827
5972,635,4860
5952,610,4860
5932,585,4887
5902,570,4902
5957,565,4955
5937,480,4987
5937,480,5007
5917,407,4997
5932,377,5007
5917,422,5007
5917,397,5020
5922,387,5030
5877,412,5020
5917,417,5015
5882,377,5015
5907,412,4960
5937,402,5025
5932,412,5020
5957,387,4997
5932,352,4997
5892,287,5020
5887,307,5020
5912,317,4972
5872,297,5035
5857,307,5040
5842,287,4992
5867,252,4977
5877,267,4987
5862,262,4977
5842,247,4960
5837,195,4992
5862,200,4965
5907,190,4955
5877,180,4982
5922,160,5025
5942,175,5002
5902,160,5040
5967,170,5002
5987,155,4992
5932,180,4997
5937,185,5035
5897,150,5020
5927,125,4935
5897,155,4992
5877,80,4902
5842,125,4950
5847,95,4875
5842,90,4875
5822,35,4917
5847,-5,4832
5832,20,4845
5842,-55,4837
5842,-55,4780
5887,-90,4732
5882,-75,4722
5882,-120,4690
5882,-155,4657
5897,-145,4657
5977,-195,4637
5957,-185,4610
5932,-222,4567
5982,-175,4547
5997,-227,4535
6052,-232,4492
6052,-282,4435
6027,-317,4440
6037,-267,4345
6007,-332,4317
6062,-307,4285
6112,-317,4312
6057,-352,4242
6082,-292,4345
6107,-307,4365
6122,-327,4317
6137,-277,4307
6147,-272,4327
6122,-317,4302
6092,-312,4340
6117,-297,4350
6157,-282,4307
6137,-287,4275
6112,-312,4280
6132,-352,4212
6152,-337,4207
6227,-367,4175
6222,-422,4100
6242,-392,4062
6257,-382,4090
6277,-362,4042
6322,-352,4062
6312,-352,4030
6302,-392,4005
6307,-352,3972
6332,-372,3995
6312,-422,3967
6327,-392,3930
6317,-372,3930
6332,-377,3957
6357,-440,3920
6372,-422,3925
6297,-372,3892
6317,-362,3897
6347,-427,3877
6367,-407,3817
6317,-397,3792
6327,-450,3732
6307,-397,3732
6282,-417,3755
6342,-402,3717
6297,-450,3647
6287,-470,3627
6307,-407,3670
6312,-450,3647
6342,-450,3600
6372,-422,3542
6387,-412,3462
6387,-460,3350
6430,-450,3245
6417,-435,3132
6417,-427,3027
6412,-392,2895
6435,-392,2782
6412,-377,2707
6430,-382,2692
6430,-332,2655
6455,-307,2640
6435,-332,2650
6470,-377,2702
6520,-352,2670
6535,-347,2670
6545,-332,2655
6535,-292,2555
6610,-327,2542
6560,-292,2470
6545,-267,2380
6485,-227,2300
6515,-190,2225
6500,-205,2130
6535,-110,2097
6465,-75,2040
6485,-65,2027
6520,-40,2055
6540,5,2040
6620,60,2055
6610,0,2055
6620,60,2092
6570,60,2070
6650,65,2040
6620,75,2045
6635,105,2060
6575,90,2017
6610,135,1990
6590,165,1997
6610,200,2040
6595,227,1997
6625,287,2002
6645,292,2050
6635,297,2050
6605,357,2055
6570,332,2032
6615,342,2082
6615,387,2082
6570,357,2092
6605,455,2092
6575,435,2097
6580,440,2045
6565,440,2107
6555,445,2107
6555,500,2145
6600,485,2167
6545,525,2135
6545,535,2197
6545,560,2215
6490,580,2215
6550,560,2262
6520,640,2272
6495,600,2310
6540,687,2367
6565,677,2347
6525,702,2422
6515,707,2395
6525,692,2385
6520,687,2367
6470,635,2342
6465,657,2325
6525,657,2315
6515,667,2342
6525,682,2372
6515,662,2390
6575,687,2372
6545,702,2442
6535,747,2470
6585,687,2517
6560,757,2607
6555,777,2655
6580,762,2640
6590,767,2702
6520,772,2655
6515,787,2622
6500,782,2607
6495,817,2650
6485,807,2645
6470,792,2682
6475,807,2730
6430,802,2745
6402,847,2725
6435,827,2815
6387,857,2847
6445,890,2872
6430,900,2900
6387,865,2900
6382,875,2962
6372,925,2952
6367,915,2962
6372,895,2952
6387,890,2942
6347,885,2967
6377,880,3005
6387,885,2995
6357,910,3000
6327,885,2990
6247,870,3027
6222,920,3095
6237,895,3155
6237,955,3255
6207,985,3330
6242,955,3430
6212,955,3542
6222,955,3612
6242,985,3670
6227,970,3740
6217,945,3755
6187,970,3750
6162,995,3755
6147,965,3750
6162,965,3727
6102,975,3702
6122,985,3765
6147,930,3845
6182,1005,3897
6142,960,3892
6122,950,3952
6117,935,3995
6092,965,4030
6082,1000,4105
6047,940,4122
6042,920,4185
6037,910,4260
6042,895,4285
5987,827,4350
5982,870,4402
6017,827,4472
5992,842,4557
6002,802,4552
5932,787,4540
5987,787,4590
5937,792,4590
5982,712,4667
5972,757,4717
5987,732,4690
5982,712,4722
5967,727,4780
5972,672,4795
5972,667,4812
5977,610,4780
5947,625,4807
5952,590,4880
5937,620,4897
5947,565,4945
5922,510,4965
5942,515,4960
5942,465,4992
5882,440,5002
5872,427,4992
5882,332,4992
5842,322,5025
5852,332,4977
5842,287,4965
5832,282,4987
5837,217,5020
5837,175,4955
5807,205,4965
5812,155,4935
5817,115,4930
5857,120,4897
5837,90,4865
5802,15,4875
5817,-15,4822
5765,-55,4760
5770,-90,4765
5847,-105,4717
5837,-130,4632
5792,-195,4632
5787,-185,4572
5812,-210,4520
5787,-232,4420
5812,-222,4392
5827,-237,4335
5847,-272,4250
5812,-247,4255
5812,-347,4137
5862,-337,4100
5912,-367,4015
5877,-397,3957
5997,-367,3892
5937,-387,3887
5982,-417,3770
5962,-422,3690
6007,-450,3680
5972,-435,3647
6032,-465,3655
6022,-460,3612
6032,-445,3612
6062,-445,3595
6062,-422,3547
6037,-465,3510
6082,-495,3505
6112,-427,3462
6127,-460,3377
6122,-460,3367
6152,-445,3292
6167,-435,3245
6212,-445,3222
6237,-417,3170
6237,-455,3090
6267,-445,3017
6257,-435,3000
6282,-435,2962
6302,-417,2962
6307,-402,2915
6302,-402,2895
6287,-445,2915
6317,-422,2852
6342,-407,2900
6342,-412,2867
6307,-407,2857
6342,-402,2835
6322,-422,2825
6367,-407,2810
6372,-377,2772
6347,-367,2735
6392,-377,2682
6367,-322,2585
6397,-322,2555
6430,-307,2532
6480,-297,2437
6425,-297,2390
6430,-200,2257
6480,-222,2240
6485,-145,2210
6485,-135,2197
6505,-175,2187
6510,-95,2135
6520,-45,2125
6530,-105,2102
6560,-55,2097
6580,-85,2125
6540,-55,2097
6550,0,2070
6575,-5,2022
6590,60,2012
6525,100,2007
6520,105,1997
6495,140,1990
6535,175,1980
6510,180,1970
6480,185,1997
6510,222,1970
6495,210,1980
6480,217,1965
6460,232,1937
6495,252,1980
6510,222,1960
6515,252,1955
6530,252,2012
6575,302,1997
6620,302,2040
6605,327,2082
6665,377,2092
6675,402,2092
6650,422,2135
6610,445,2107
6580,470,2135
6570,515,2155
6500,535,2150
6485,600,2215
6455,575,2225
6465,590,2240
6445,570,2245
6460,625,2252
6485,640,2267
6495,640,2337
6505,652,2295
6480,662,2330
6480,640,2325
6445,702,2352
6445,722,2362
6332,747,2405
6387,742,2442
6292,707,2517
6242,787,2585
6267,827,2650
6262,852,2730
6227,885,2797
6162,900,2915
6242,890,2985
6247,900,3075
6232,905,3052
6212,935,3132
6232,910,3150
6197,920,3150
6182,890,3202
6207,950,3192
6142,920,3155
6187,930,3137
6197,960,3230
6147,960,3272
6177,975,3350
6177,970,3400
6172,965,3457
6177,955,3520
6162,935,3605
6147,975,3680
6132,980,3717
6157,960,3835
6182,960,3920
6172,935,3967
6207,990,4037
6192,935,4100
6197,915,4142
6177,940,4175
6162,915,4157
6172,915,4170
6167,925,4200
6152,910,4175
6177,945,4255
6132,875,4222
6092,865,4322
6147,895,4377
6127,865,4402
6117,817,4515
6187,787,4540
6177,847,4535
6127,782,4637
6177,842,4557
6092,797,4610
6172,792,4605
6122,807,4605
6112,797,4642
6172,737,4642
6157,777,4680
6162,787,4705
6202,782,4727
6142,772,4765
6202,722,4727
6172,702,4780
6177,722,4790
6187,697,4752
6197,692,4812
6177,692,4832
6147,727,4837
6192,692,4837
6137,672,4855
6167,692,4795
6147,697,4817
6177,635,4875
6177,667,4865
6187,640,4795
6157,652,4812
6222,702,4845
6142,677,4827
6197,727,4837
6187,687,4817
6157,717,4780
6192,737,4742
6192,752,4732
6187,752,4657
6207,812,4662
6192,802,4615
6237,847,4572
6242,847,4520
6277,875,4472
6267,857,4377
6257,940,4370
6277,910,4297
6327,945,4237
6307,930,4165
6357,930,4025
6302,970,3935
6317,930,3860
6342,975,3812
6362,975,3792
6407,980,3665
6357,980,3612
6382,995,3515
6402,995,3505
6392,965,3410
6387,960,3340
6387,955,3265
6397,940,3202
6430,920,3187
6407,940,3085
6417,925,2967
6450,857,2925
6500,842,2840
6480,857,2805
6475,797,2707
6510,802,2645
6500,762,2527
6480,742,2480
6495,712,2415
6565,682,2437
6535,620,2347
6575,625,2337
6570,652,2325
6595,615,2287
6590,555,2272
6635,570,2240
6640,595,2240
6600,525,2230
6600,535,2177
6615,485,2155
6590,440,2155
6640,402,2107
6630,372,2050
6610,287,2082
6620,277,2075
6660,317,2075
6660,282,2087
6695,297,2082
6645,297,2070
6655,272,2060
6625,267,2070
6720,222,2060
6680,237,2060
6630,222,1975
6715,205,2022
6680,190,2075
6605,180,2092
6640,100,2060
6635,50,2040
6660,15,2112
6665,-5,2145
6675,-60,2160
6650,-80,2225
6715,-35,2240
6745,-70,2277
6725,-75,2277
6760,-80,2305
6730,-95,2262
6705,-120,2287
6735,-115,2240
6670,-110,2272
6660,-115,2277
6680,-165,2277
6665,-200,2305
6685,-150,2390
6655,-205,2380
6645,-267,2452
6655,-247,2457
6610,-277,2512
6615,-302,2565
6550,-317,2580
6540,-367,2665
6525,-347,2687
6515,-322,2692
6440,-382,2707
6455,-377,2735
6440,-357,2745
6490,-382,2712
6440,-412,2762
6445,-382,2745
6500,-382,2815
6455,-440,2772
6440,-392,2825
6460,-407,2857
6460,-427,2857
6430,-417,2925
6425,-407,2980
6425,-470,2920
6407,-450,2995
6412,-422,3022
6445,-427,3080
6402,-465,3107
6387,-450,3150
6342,-435,3197
6430,-445,3260
6397,-440,3287
6440,-417,3277
6362,-445,3325
6337,-470,3350
6347,-470,3345
6312,-435,3382
6327,-427,3367
6312,-422,3392
6337,-412,3415
6247,-485,3430
6277,-480,3400
6247,-450,3457
6267,-480,3490
6227,-427,3430
6212,-475,3537
6192,-465,3570
6202,-485,3585
6147,-470,3680
6192,-402,3685
6177,-460,3697
6122,-445,3755
6162,-427,3830
6147,-422,3802
6147,-440,3935
6092,-397,3882
6097,-397,3935
6107,-407,3972
6067,-397,4015
6072,-397,4042
6017,-402,4085
6022,-387,4122
5982,-407,4142
6012,-407,4132
5942,-377,4185
5962,-337,4232
5942,-367,4250
5912,-317,4275
5917,-297,4275
5927,-267,4340
5892,-302,4412
5927,-247,4462
5912,-257,4520
5902,-247,4497
5847,-210,4552
5847,-175,4652
5847,-145,4642
5882,-115,4690
5832,-60,4790
5872,-25,4802
5887,20,4822
5827,45,4855
5822,85,4907
5892,75,4935
5922,150,4987
5937,190,5007
5957,180,5020
5957,237,5002
5997,242,5035
5992,277,5100
5992,272,5040
6067,332,5077
6052,362,5025
6047,367,5082
6052,402,5040
6107,475,5040
6092,485,4992
6132,500,5007
6122,575,4965
6142,635,4977
6202,620,4945
6212,652,4875
6232,702,4865
6277,687,4832
6257,702,4817
6237,727,4752
6287,712,4795
6292,782,4717
6267,747,4765
6242,762,4732
6252,742,4680
6227,782,4680
6197,787,4657
6157,812,4652
6167,792,4615
6187,802,4590
6202,827,4590
6142,842,4530
6157,837,4510
6152,837,4520
6222,865,4497
6182,832,4445
6167,880,4425
6212,900,4350
6257,895,4317
6222,930,4270
6237,910,4222
6217,885,4237
6232,960,4180
6302,885,4212
6257,940,4147
6242,975,4105
6232,950,3982
6292,975,4025
6267,965,3920
6277,975,3860
6242,960,3867
6272,980,3797
6322,950,3750
6287,965,3690
6262,975,3655
6272,955,3580
6287,960,3570
6252,965,3520
6277,970,3495
6252,970,3425
6257,970,3415
6237,920,3420
6282,930,3340
6302,1000,3335
6267,970,3315
6282,985,3282
6297,950,3245
6267,975,3260
6282,970,3217
6277,955,3245
6322,935,3160
6317,935,3075
6312,900,3010
6317,895,2967
6302,885,2867
6302,865,2820
6302,857,2782
6342,847,2720
6352,842,2670
6352,812,2640
6367,782,2635
6392,792,2622
6407,747,2640
6412,772,2565
6367,777,2542
6392,767,2532
6412,787,2480
6402,737,2415
6397,677,2400
6435,707,2380
6470,662,2325
6525,647,2357
6555,625,2310
6575,635,2272
6585,545,2220
6625,460,2225
6620,490,2145
6605,402,2040
6600,347,2097
6680,347,2070
6665,292,2055
6650,247,2107
6660,170,2065
6695,232,2055
6645,125,2017
6715,140,2075
6705,125,2117
6675,115,2102
6630,65,2145
6695,-15,2145
6675,-30,2167
6710,-25,2187
6655,-75,2197
6660,-105,2262
6665,-150,2287
6655,-170,2320
6665,-180,2352
6670,-195,2442
6640,-205,2432
6660,-227,2457
6665,-267,2475
6650,-232,2532
6630,-282,2555
6620,-282,2592
6610,-262,2592
6575,-307,2687
6590,-332,2655
6550,-332,2660
6590,-357,2767
6590,-332,2787
6540,-357,2820
6555,-402,2877
6525,-435,2967
6510,-377,2985
6535,-377,3037
6500,-402,3085
6470,-445,3187
6445,-450,3192
6440,-407,3255
6430,-485,3287
6382,-435,3350
6392,-475,3387
6425,-450,3435
6372,-427,3420
6392,-490,3452
6357,-435,3472
6327,-455,3485
6322,-475,3467
6262,-455,3515
6282,-470,3527
6277,-460,3590
6262,-485,3637
6242,-475,3690
6202,-440,3722
6207,-450,3782
6192,-485,3807
6147,-460,3850
6172,-412,3887
6122,-417,3877
6107,-470,3882
6077,-460,3867
6062,-402,3897
6027,-440,3860
6032,-412,3915
6057,-417,3935
6022,-435,3972
5972,-397,4025
5987,-427,3972
6027,-402,4015
5942,-412,4015
5967,-412,4042
5957,-357,4110
5972,-397,4165
5932,-347,4157
5877,-367,4157
5817,-317,4137
5847,-282,4132
5842,-327,4165
5797,-332,4190
5847,-302,4297
5882,-262,4327
5892,-272,4345
5887,-242,4402
5857,-257,4435
5922,-287,4440
5877,-237,4477
5892,-227,4430
5847,-307,4472
5887,-237,4430
5877,-227,4435
5807,-262,4407
5807,-222,4440
5822,-205,4477
5902,-222,4520
5887,-200,4595
5902,-200,4535
5952,-205,4557
5962,-242,4515
5967,-242,4492
5957,-237,4505
5927,-180,4572
5922,-135,4595
5927,-205,4690
5912,-145,4690
5877,-70,4742
5862,-55,4785
5852,10,4807
5867,5,4860
5922,90,4912
5892,170,4977
5952,200,4987
5957,222,5040
5982,257,5035
5957,267,5030
6032,267,5020
5957,332,5040
5997,357,5045
6027,362,5077
6012,382,5040
6077,402,5030
6052,417,5062
6132,495,5050
6157,530,5007
6147,570,4997
6167,565,4972
6212,600,4945
6172,600,4955
6232,662,4917
