Fs,50.00
Initialization time,60
mx,my,mz
6242,880,3085
6257,847,3127
6222,995,3047
6097,955,3222
6202,875,3090
6282,885,3090
6192,925,3117
6212,915,3070
6222,930,3117
6137,1020,3132
6292,910,3175
6222,920,3005
6222,852,3272
6217,852,3090
6207,880,3075
6192,930,3102
6207,970,3095
6227,925,3060
6217,1000,3165
6222,1010,2962
6182,842,3145
6212,1035,3060
6007,1010,3107
6322,1005,3155
6252,1000,3102
6252,875,3060
6227,890,3165
6282,940,3250
6117,925,3202
6282,1000,3265
6192,915,3165
6257,990,3155
6142,1015,3217
6312,1055,3042
6222,935,3112
6167,920,3132
6282,802,3230
6137,1030,3090
6242,955,3145
6222,1045,3075
6362,880,3117
6202,960,3170
6227,930,3155
6112,925,3102
6172,915,3180
6222,940,3070
6257,950,2967
6322,920,3175
6177,915,3132
6267,1035,3222
6297,940,3235
6232,935,3137
6277,1005,3207
6162,985,3160
6157,905,3187
6277,970,3170
6292,995,3145
6232,930,3095
6297,940,3212
6242,940,3132
6232,965,3217
6202,970,3075
6207,930,3052
6172,930,3165
6212,930,3170
6272,945,3165
6217,920,3197
6262,1000,3145
6222,995,3297
6277,970,3217
6157,1010,3107
6252,1015,3117
6217,847,3117
6277,965,3117
6217,1025,3060
6237,985,3107
6167,910,3212
6132,910,3112
6147,910,3155
6187,1000,3127
6202,960,3150
6327,910,3090
6252,925,3132
6297,990,3277
6192,895,3145
6177,1000,3222
6302,950,3052
6242,920,3175
6207,920,3132
6247,985,3192
6227,975,3150
6312,1010,3132
6302,1005,3032
6282,900,2985
6202,1020,3117
6222,995,3207
6202,935,3117
6257,945,3202
6187,905,3122
6267,842,3202
6307,895,3065
6242,990,3095
6212,950,3187
6227,970,3107
6177,985,3090
6152,980,3192
6207,857,3202
6177,1030,3122
6127,935,3127
6122,925,3155
6192,1010,3155
6237,1000,3065
6232,925,3170
6277,965,3132
6197,1035,3192
6192,1000,3222
6267,1040,3160
6307,925,3155
6257,960,3180
6282,955,3297
6242,950,3065
6287,960,3112
6237,955,3075
6167,920,3112
6237,847,3160
6182,870,3127
6227,940,3175
6232,895,3080
6217,985,3085
6207,990,3235
6202,1040,3217
6252,1010,3202
6177,1020,3170
6222,875,3085
6307,985,3175
6182,1030,3160
6212,960,3170
6192,980,3170
6222,1015,3170
6167,940,3175
6212,1030,3170
6207,1020,3187
6132,935,3042
6242,827,3175
6157,875,3202
6202,910,3187
6132,1005,3037
6312,970,2980
6147,910,3155
6282,965,3042
6167,945,3277
6227,1020,3117
6202,1010,3235
6117,975,3137
6297,970,3160
6272,1075,3112
6132,900,3175
6232,1075,3187
6362,960,3165
6247,935,3042
6222,1000,3260
6112,970,2995
6262,870,3047
6132,852,3207
6212,990,3235
6097,1070,3085
6242,1045,3217
6212,950,3170
6192,1035,3222
6182,870,3117
6297,985,3222
6117,890,3230
6312,1050,3122
6202,980,3112
6142,1045,3095
6217,935,3187
6207,960,3170
6217,880,3122
6242,950,3160
6152,935,3042
6137,945,3132
6192,945,3047
6122,900,3137
6157,955,3150
6162,915,3250
6137,852,3137
6277,1045,3060
6247,910,3145
6182,1045,3170
6247,910,3090
6202,1000,3127
6172,905,3155
6252,1050,3060
6252,925,3137
6227,925,3180
6267,915,3095
6167,1035,3070
6217,985,3112
6217,930,3160
6112,975,3150
6352,970,3207
6277,857,3117
6257,995,3065
6277,870,3145
6342,940,3187
6282,925,3085
6307,915,3060
6217,925,3240
6237,935,3150
6272,985,3070
6222,895,3017
6297,1010,3137
6252,960,3187
6082,905,3107
6272,905,3245
6287,950,3052
6287,925,3022
6202,960,3170
6202,940,3187
6262,842,3145
6322,1055,3175
6207,900,3207
6272,915,3207
6272,925,3150
6187,895,3320
6222,1055,3145
6252,990,3165
6137,930,3137
6177,935,3245
6187,925,3127
6312,935,3155
6237,1010,3230
6137,975,3160
6287,980,3217
6317,920,3095
6192,955,3155
6242,950,3090
6202,990,3117
6377,990,3095
6262,910,3160
6212,920,3090
6202,847,3127
6232,930,3202
6222,965,3155
6182,970,3117
6192,857,3192
6177,865,3137
6247,925,3095
6172,935,3170
6147,910,3192
6222,1065,3165
6152,945,3112
6227,1015,3192
6252,910,3117
6182,1030,3175
6187,822,3222
6257,1015,3080
6237,875,3122
6287,995,3235
6197,895,3137
6222,975,3160
6237,1010,3060
6297,865,3145
6152,915,3090
6177,935,3160
6257,940,3282
6272,950,3165
6167,1010,3080
6282,1092,3032
6167,925,3197
6247,915,3042
6207,1035,3175
6187,1092,3217
6297,915,3160
6332,915,3112
6232,885,3245
6187,945,3095
6137,1020,3127
6277,920,3010
6322,925,3112
6207,910,3187
6207,930,3175
6167,1005,3047
6252,1005,3192
6232,880,3282
6292,975,3127
6177,910,3175
6312,930,3070
6297,920,3207
6087,915,3132
6232,890,3192
6152,965,3060
6127,1087,3052
6362,945,3187
6252,960,3160
6182,930,3122
6252,990,3102
6257,1040,3052
6257,895,3070
6137,885,3127
6227,1015,3065
6092,1005,3145
6197,865,3170
6132,920,3127
6277,920,3192
6127,905,3175
6262,1060,3145
6187,1050,3060
6282,842,3122
6277,965,3112
6247,965,3075
6162,910,3187
6222,1050,3187
6187,870,3117
6282,945,3095
6147,875,3207
6252,905,3085
6207,985,3240
6197,905,3065
6132,870,3245
6177,1025,3117
6367,817,3017
6222,1060,3032
6207,1025,3080
6287,900,3132
6222,802,3197
6137,935,3065
6192,1035,3052
6222,965,3192
6272,985,3235
6172,935,3090
6207,985,3222
6182,950,3180
6192,910,3180
6237,950,3145
6207,1097,3180
6232,950,3127
6212,910,3117
6252,905,3132
6262,965,3160
6257,970,3022
6162,935,3137
6317,915,2990
6247,1025,3032
6252,1000,3107
6162,870,3175
6247,950,3107
6167,885,3137
6152,885,3075
6072,900,3155
6177,995,3060
6252,895,3137
6197,990,3065
6282,1005,3132
6267,970,3075
6252,875,3112
6202,915,3192
6222,980,3112
6247,1045,3160
6177,955,3132
6207,995,3095
6287,965,3090
6237,1005,3145
6197,950,3102
6267,955,3187
6257,930,3037
6237,900,3095
6307,940,3165
6212,915,3102
6232,930,3112
6217,940,3132
6152,1005,3090
6152,945,3122
6257,925,3127
6212,875,3032
6267,960,3180
6222,995,3165
6107,960,3150
6202,995,3127
6222,1030,3037
6227,880,3095
6107,975,3060
6297,920,3075
6207,935,3122
6242,1010,3112
6152,905,3095
6067,965,3155
6252,995,3165
6137,935,3080
6212,995,3117
6187,950,2990
6207,935,2995
6157,880,3282
6152,975,3070
6237,900,3150
6182,900,3150
6072,915,3065
6232,1010,3207
6197,975,3235
6222,950,3272
6277,905,3187
6182,1045,3137
6272,1005,3065
6217,880,3170
6157,1102,3080
6212,890,3090
6227,1102,3132
6282,945,3170
6182,885,3170
6287,1065,3187
6197,985,3155
6242,985,3095
6202,1010,3207
6197,875,3112
6247,955,3192
6152,915,3122
6207,950,3202
6197,985,3230
6187,950,3127
6217,945,3137
6122,1035,3070
6297,1000,3022
6302,945,3212
6277,990,3192
6267,1010,3197
6197,900,3037
6222,1005,3065
6327,832,3010
6107,930,3137
6172,975,3155
6212,895,3160
6292,980,3187
6382,895,3207
6132,985,3212
6227,1010,3175
6197,905,3160
6192,1025,3132
6147,1015,3127
6257,970,3122
6192,1020,3155
6207,920,3175
6252,970,3187
6127,930,3170
6302,995,3170
6137,1087,3095
6327,930,3022
6097,950,3145
6152,985,3145
6272,985,3052
6242,930,3047
6212,970,3117
6187,1010,3122
6272,970,3032
6147,1025,3107
6217,1005,3095
6297,980,3137
6177,970,3085
6312,1005,3217
6197,1000,3150
6222,965,3165
6272,852,3070
6152,955,3155
6232,940,3127
6122,980,3132
6177,920,3107
6092,1015,3022
6172,1015,3127
6232,990,3160
6217,915,3145
6237,1000,3090
6187,920,3217
6192,827,3132
6247,970,3180
6257,885,3065
6282,995,3032
6207,965,3170
6232,1020,3217
6257,1010,3102
6342,920,3042
6157,1000,3137
6192,895,3160
6202,925,3212
6192,955,3132
6187,1005,3075
6257,925,3297
6227,980,3060
6217,980,2967
6182,880,3150
6317,1015,3250
6247,1060,3230
6252,900,3090
6232,940,3075
6257,1030,3107
6157,940,3132
6162,970,3080
6157,1045,3060
6162,955,3137
6287,1005,3122
6222,960,3145
6192,955,3145
6277,852,3155
6177,955,3145
6247,1020,3222
6212,1075,3192
6167,975,3180
6232,1045,3207
6222,965,3160
6202,1060,3265
6082,1040,3085
6332,920,3132
6157,960,3302
6242,847,3117
6177,870,2990
6222,847,3085
6292,1010,3155
6257,1030,3132
6217,955,3122
6367,935,3112
6222,995,3042
6202,802,3137
6052,925,3117
6237,950,3032
6102,1045,3197
6222,1005,3180
6277,980,3212
6082,1010,3075
6142,1070,3090
6197,1015,3192
6212,875,3175
6202,1070,3212
6182,1000,3132
6202,955,3112
6247,925,3175
6212,900,3075
6107,865,3212
6242,880,3235
6232,965,3212
6227,1005,3070
6207,915,3212
6237,910,3122
6127,910,3302
6202,985,3192
6167,1045,3052
6162,915,3222
6217,1010,3080
6097,955,3127
6177,935,3155
6197,990,3132
6222,915,3255
6217,965,3345
6257,935,3085
6212,965,3212
6247,1045,3160
6187,980,3145
6252,930,3102
6287,1030,3202
6232,965,3042
6267,1005,3060
6242,1070,3107
6212,985,3137
6252,940,3180
6252,950,3112
6087,1010,3202
6212,1070,3137
6217,920,3122
6182,1000,3212
6262,1040,3240
6227,995,3207
6282,955,3042
6202,965,3165
6222,870,3117
6182,837,3117
6272,875,3122
6147,905,3145
6312,945,3217
6237,1050,3187
6262,895,3042
6237,895,3240
6247,960,3070
6257,1015,3107
6272,945,3202
6192,960,3160
6252,945,3085
6062,970,3145
6212,900,3150
6197,990,3052
6277,960,3202
6177,990,3170
6287,965,3155
6202,1015,3090
6217,1045,3155
6107,1015,3150
6127,930,3230
6197,965,3137
6257,955,3107
6252,935,3235
6202,970,3197
6212,895,3017
6282,990,3202
6142,1035,3005
6242,955,3145
6207,905,3187
6242,857,3095
6167,1015,3145
6187,925,3197
6202,1015,3150
6147,920,3175
6287,925,3187
6277,930,3122
6292,985,3047
6112,965,3192
6292,960,3065
6222,1010,3107
6217,980,3145
6257,970,3095
6197,1097,3122
6262,985,3207
6157,865,3260
6322,1005,3095
6102,847,3202
6267,925,3107
6302,905,3240
6247,1010,3107
6227,1040,3117
6252,985,3160
6247,1015,3170
6197,1015,3170
6142,910,3192
6167,905,3080
6312,995,3132
6252,905,3245
6242,935,3107
6277,945,3137
6227,980,3170
6267,985,3075
6282,875,3117
6302,1055,3230
6252,1000,3122
6197,910,3102
6272,940,3160
6232,1015,3102
6257,925,3197
6292,885,3155
6237,985,3212
6302,1015,3217
6307,975,3122
6177,915,3165
6222,1065,3060
6092,970,3245
6152,847,3122
6227,950,3052
6187,827,3165
6262,837,3187
6157,857,3065
6317,995,3095
6252,852,3060
6147,1087,3255
6302,995,3160
6292,1035,3235
6307,940,3207
6167,900,3150
6172,905,3217
6237,1005,3187
6212,910,3132
6182,945,3150
6287,880,3245
6272,895,3127
6237,940,3145
6202,935,3107
6127,955,3150
6282,980,3060
6352,1000,3037
6117,945,3160
6267,870,3175
6162,1015,3170
6202,857,3250
6192,955,3235
6247,1065,3132
6217,870,3155
6287,955,3122
6142,970,3022
6242,955,3137
6172,1000,3102
6167,990,3175
6172,950,3112
6167,905,3127
6322,890,3150
6172,875,3197
6222,1030,3137
6142,1040,3150
6192,875,3027
6282,975,3197
6262,955,3090
6242,945,3112
6292,1015,3127
6262,900,3145
6202,1005,3222
6332,960,3122
6287,1000,3132
6247,857,3145
6262,1040,3095
6372,895,3137
6147,985,3202
6367,965,3187
6212,990,3175
6302,935,3112
6357,950,3137
6217,975,3085
6257,985,3102
6272,955,3102
6257,925,3037
6242,955,3112
6222,1040,3160
6227,975,3122
6202,990,3192
6372,970,3137
6217,935,3017
6227,965,3112
6337,1055,3155
6152,797,3145
6257,975,3080
6127,900,3132
6197,900,3170
6247,890,3272
6242,965,3150
6142,940,3122
6327,940,3155
6022,1005,3155
6267,890,2985
6142,890,3095
6172,1015,3155
6192,930,3175
6272,955,3065
6157,980,3187
6222,1005,3277
6222,900,3127
6232,980,3187
6222,792,3150
6257,935,3122
6232,1075,3165
6187,920,3180
6242,975,3235
6282,940,3170
6247,940,3127
6302,975,3127
6162,960,3192
6317,837,3255
6192,955,3137
6172,970,3170
6312,920,3122
6277,1020,3132
6327,772,3042
6312,930,3192
6197,1010,3127
6277,940,3090
6162,1040,3127
6322,945,3222
6137,832,3080
6272,965,3145
6262,905,3127
6297,920,3235
6312,990,3022
6247,915,3202
6267,965,3052
6207,965,3137
6352,1020,3217
6262,980,3150
6212,955,3197
6217,905,3180
6282,920,3070
6172,940,3090
6217,915,3170
6172,950,3117
6357,945,3192
6332,945,3235
6212,980,3207
6257,1000,3102
6267,935,3132
6282,980,3155
6237,995,3102
6252,1020,3160
6177,1005,3192
6132,910,3250
6242,1010,3075
6187,995,3145
6242,925,3080
6182,945,3065
6122,970,3297
6207,1035,3165
6342,857,3070
6242,995,3212
6327,970,3192
6222,945,3197
6142,1065,3132
6172,1025,3070
6177,920,3127
6257,1005,3027
6327,955,3170
6227,920,3255
6127,910,3212
6232,1030,3165
6212,985,3132
6257,1050,3117
6242,1035,3090
6292,940,3145
6207,1082,3122
6187,880,3037
6222,930,3107
6247,925,3075
6207,930,3197
6102,910,3175
6237,920,3202
6192,935,3112
6232,995,3160
6232,945,3107
6272,965,3122
6212,970,3230
6232,955,3117
6282,1010,3180
6182,885,3017
6292,1040,3155
6312,890,3132
6202,1005,3107
6202,945,3102
6247,1050,3175
6302,960,3132
6202,930,3160
6297,995,3132
6312,1000,3180
6217,1015,3180
6277,1060,3180
6152,970,3117
6207,905,3202
6257,1005,3145
6297,945,3155
6202,955,3137
6242,1025,3187
6222,895,3117
6237,1050,3132
6117,1045,3230
6242,955,3212
6157,885,3112
6277,1000,3265
6182,955,3112
6197,910,3145
6212,905,3095
6287,955,3132
6217,985,3272
6232,965,3255
6302,945,3187
6247,940,3090
6272,910,3107
6102,1020,3202
6287,1035,3080
6222,895,3202
6272,990,3287
6187,960,3165
6307,910,3187
6227,870,3107
6267,990,3112
6322,915,3235
6177,895,3107
6217,940,3155
6227,920,3165
6237,905,3160
6127,975,3127
6282,1005,3235
6287,980,3165
6267,910,3080
6252,950,3207
6117,940,3095
6207,1035,3127
6232,880,3085
6232,950,3137
6257,960,3075
6157,955,3260
6137,1040,3165
6182,995,3207
6197,950,3017
6227,990,3165
6237,945,3132
6312,905,3132
6277,880,3165
6217,1025,3202
6262,905,3207
6322,920,3202
6227,990,3137
6162,980,3160
6317,980,3240
6262,965,3122
6292,930,3070
6312,1000,3145
6237,1075,3187
6197,910,3187
6197,1015,3090
6202,910,3160
6232,980,3122
6192,1015,3102
6272,975,3260
6192,930,3095
6152,980,3260
6242,870,3075
6232,980,3112
6122,1010,3080
6177,1030,3122
6187,1000,3160
6257,885,3265
6232,915,3132
6302,1025,3112
6172,880,3155
6267,990,3080
6257,1060,3127
6272,1010,3150
6202,1015,3052
6287,1045,3207
6232,960,3175
6212,930,3202
6202,1075,3117
6192,905,3027
6217,1137,3202
6287,985,3090
6222,1040,3240
6227,935,3060
6362,1030,3187
6127,950,3230
6232,1025,3127
6217,925,3240
6292,960,3250
6197,960,3095
6237,1000,3047
6297,935,3165
6277,865,3047
6307,935,3165
6212,857,3165
6157,930,3187
6182,1010,3212
6292,925,3145
6242,1020,3192
6222,905,3155
6187,1015,3150
6212,905,3155
6242,1010,3095
6307,990,3112
6247,1000,3117
6197,985,3070
6247,1020,3132
6192,945,3122
6257,1060,2957
6192,890,3165
6227,930,3090
6262,1142,3060
6202,895,3292
6187,1005,3085
6247,990,3175
6157,980,3022
6362,930,3112
6257,975,3132
6262,847,3047
6317,930,2962
6212,985,3090
6287,865,3165
6327,1065,3287
6272,880,3187
6187,920,3235
6227,985,3027
6197,1055,3207
6222,920,3170
6277,905,3070
6142,1020,3155
6272,935,3217
6197,1010,3085
6352,980,3137
6162,890,3085
6172,1005,3017
6192,985,3127
6207,870,3132
6272,935,3052
6222,925,3170
6337,985,3122
6202,920,3112
6072,930,3145
6257,1040,3095
6287,965,3085
6262,880,3175
6297,1010,3122
6247,930,3127
6207,920,2967
6207,990,3175
6277,935,3080
6182,895,3160
6262,980,3112
6317,910,3180
6202,965,3250
6142,965,3095
6102,950,3085
6202,822,3107
6232,995,3117
6232,1045,3127
6267,970,3165
6112,915,3145
6317,925,3165
6202,890,3137
6177,1015,3122
6177,1025,3090
6202,995,3075
6237,1045,3197
6267,1005,3202
6287,1000,3127
6277,925,3165
6207,1040,3112
6182,990,3027
6202,975,3155
6297,950,3165
6172,905,3095
6192,1005,3230
6342,965,3240
6147,1025,3047
6267,842,3102
6242,885,3107
6177,940,3122
6257,930,3165
6227,847,3217
6207,905,3187
6217,1065,3102
6157,905,3032
6177,1015,3022
6257,885,3235
6267,920,3160
6257,1015,3160
6267,960,3170
6287,900,3245
6262,910,3060
6167,1030,3037
6217,945,3037
6222,920,3137
6267,1075,3090
6212,990,3090
6152,970,3217
6262,950,3102
6162,1015,3122
6197,995,3160
6197,935,3155
6162,995,3112
6292,950,3037
6277,1045,3042
6307,950,3022
6302,900,3180
6242,945,3145
6257,995,3127
6267,950,3010
6307,995,3160
6222,975,3165
6262,990,3132
6107,950,3090
6247,950,3085
6312,955,3095
6277,945,3255
6252,870,3047
6212,900,3250
6262,1005,3095
6267,1005,3187
6267,950,3032
6207,885,3017
6247,1035,3095
6252,925,3265
6197,1065,3075
6332,890,3160
6232,990,3202
6182,895,3212
6072,1000,3080
6202,857,3112
6307,1000,3047
6067,905,3075
6317,857,3085
6257,965,3202
6187,935,3060
6097,970,3240
6232,955,3027
6192,985,3150
6267,955,3137
6197,827,3160
6192,875,3160
6202,945,3197
6227,1030,3180
6297,960,3070
6227,905,3095
6302,900,3085
6227,960,3160
6357,915,3090
6242,965,3075
6352,1050,3095
6187,1005,3107
6217,900,3222
6227,955,3027
6262,970,3080
6287,1000,3260
6197,995,3032
6217,910,3127
6312,925,3005
6247,940,3180
6152,1035,3175
6277,945,3107
6212,900,3075
6247,1050,3155
6262,950,3095
6257,985,3175
6227,1005,3085
6237,965,3180
6132,1000,3137
6287,1087,3060
6227,930,3170
6212,965,3155
6217,940,3230
6317,895,3107
6267,842,3112
6297,965,3085
6302,920,3095
6267,1050,3145
6212,1050,3137
6287,995,3075
6207,875,3165
6227,975,3137
6202,995,3170
6277,940,3137
6262,945,3145
6227,975,3187
6217,925,3240
6377,930,2947
6207,965,3132
6237,895,3075
6197,955,3095
6287,945,3095
6212,1075,3080
6127,970,3255
6202,895,3060
6257,985,3022
6307,900,3112
6272,1030,3180
6277,935,3127
6312,975,3150
6297,1055,3132
6277,837,3127
6212,965,3052
6242,960,3160
6287,1010,3202
6207,965,3070
6212,915,3090
6182,925,3095
6212,990,3090
6277,920,3302
6272,1040,3075
6297,945,3197
6212,1015,3137
6227,915,3000
6187,1025,3137
6202,1015,3107
6167,970,3022
6172,955,3150
6187,870,3095
6227,832,3145
6282,940,3175
6187,925,3165
6287,975,3145
6287,955,3150
6242,990,3202
6292,1050,3080
6222,1000,3090
6242,910,3117
6232,975,3137
6192,920,3107
6247,1050,3180
6287,945,3122
6207,1055,3212
6227,1025,3085
6182,905,3165
6357,995,3150
6237,905,3197
6282,980,3122
6177,925,3085
6267,925,3175
6202,950,2980
6307,837,3065
6272,915,3117
6222,1015,3175
6302,870,3145
6177,1025,3165
6257,975,3207
6302,980,3095
6157,965,3070
6172,915,3132
6212,975,3102
6222,990,3060
6222,970,3090
6342,915,3222
6167,857,3127
6242,875,3207
6237,1035,3117
6227,970,3160
6257,900,3080
6207,970,3180
6157,935,3155
6197,995,3137
6182,865,3170
6222,925,3085
6217,847,3095
6152,965,3042
6137,940,3127
6247,915,3160
6282,1010,3137
6247,975,3170
6252,925,3255
6252,965,3132
6297,965,3230
6142,920,3187
6327,955,3090
6192,975,3207
6262,1060,3085
6297,980,3217
6197,945,3175
6227,985,3212
6152,935,3060
6242,852,3170
6207,935,3145
6357,900,3175
6277,970,3112
6257,925,3127
6217,965,3075
6162,975,3137
6257,1045,3090
6267,832,3085
6212,925,3212
6327,1075,3085
6252,875,3095
6287,935,3080
6222,990,3187
6187,995,3017
6207,885,3170
6247,965,3260
6202,955,3117
6197,847,3202
6267,975,3170
6217,935,3047
6302,842,3150
6122,925,3212
6167,965,3047
6247,1102,3192
6252,1010,3207
6282,910,3090
6232,985,3145
6232,950,3047
6267,945,3095
6092,1015,3187
6262,1045,3065
6232,1005,3165
6147,1040,3080
6192,925,3112
6192,980,3155
6222,1070,3080
6207,955,2985
6237,920,3122
6207,955,3117
6277,1000,3155
6202,970,3090
6192,890,3032
6287,1005,2967
6242,930,3132
6237,900,3047
6262,930,3240
6272,1075,3170
6252,965,3150
6177,995,3160
6272,930,3080
6242,1070,3207
6207,925,3010
6172,975,3245
6272,1020,3070
6152,945,3065
6232,875,3282
6157,965,3107
6212,905,3085
6182,935,3122
6197,1045,3042
6252,930,2962
6237,847,3117
6232,925,3170
6262,1020,3117
6207,990,3150
6272,875,3112
6307,1065,3187
6357,895,3145
6137,915,3122
6292,990,3070
6292,950,3102
6192,980,3230
6247,930,3122
6282,1010,3107
6297,857,3080
6172,885,3207
6167,955,3235
6182,847,3197
6202,960,3132
6182,900,3255
6132,985,3122
6262,900,3192
6252,945,3150
6247,910,3222
6177,965,3150
6382,925,3187
6242,895,3117
6362,1010,3170
6327,870,3260
6227,985,3145
6277,925,3112
6252,980,3187
6247,1040,3235
6232,1030,3165
6212,875,3230
6122,900,3230
6287,925,3137
6312,975,3122
6242,842,3192
6292,1000,3155
6182,1000,3137
6242,955,3102
6147,960,3080
6232,970,3102
6212,965,3197
6167,880,3065
6162,885,3207
6202,940,3165
6187,1040,3112
6252,1015,3170
6247,945,3170
6352,990,3075
6197,910,3160
6232,925,3070
6267,995,3212
6197,980,3155
6272,1060,3170
6152,1005,3117
6262,965,3282
6267,930,3132
6227,910,3150
6252,985,3165
6192,1000,2980
6177,990,3235
6282,1015,3042
6232,1082,3065
6202,1005,3202
6192,965,3060
6237,990,3102
6182,950,3107
6192,915,3047
6297,1005,3175
6157,1000,3212
6142,915,3145
6202,995,3095
6212,940,3180
6162,930,3222
6242,915,3150
6252,807,3155
6182,1005,3187
6202,1040,3202
6212,915,3192
6117,1000,3137
6212,950,3022
6287,935,3175
6227,940,3165
6222,1045,3160
6192,930,3235
6207,965,3132
6142,900,3070
6157,930,3127
6252,925,3112
6267,985,3175
6302,915,3132
6257,930,3150
6247,1082,3070
6287,960,3085
6242,910,3282
6292,900,3192
6222,980,3080
6302,890,3132
6207,940,3202
6297,1010,3150
6247,930,3122
6267,930,3217
6297,935,3117
6077,900,3117
6257,915,3112
6227,970,3127
6302,1070,3180
6222,960,3245
6197,1035,3137
6242,940,3212
6167,890,3145
6287,940,3085
6237,1010,3150
6207,945,3222
6117,960,3022
6242,970,3180
6232,970,3095
6132,777,3230
6322,817,3160
6177,900,3240
6172,910,3150
6177,915,3102
6307,945,3160
6197,885,3175
6292,970,3117
6187,920,3222
6177,885,3202
6177,1000,3207
6177,955,3230
6247,955,3197
6237,870,3175
6232,870,3180
6287,960,3137
6182,925,3272
6242,940,3132
6327,940,3202
6207,915,3037
6212,925,3075
6227,895,3137
6252,945,3150
6282,1050,3180
6212,935,3170
6267,960,3255
6217,950,3132
6192,1015,3145
6242,950,3160
6197,925,3187
6312,980,3090
6212,955,3277
6207,915,3022
6287,935,3192
6057,960,3180
6257,1035,3250
6217,880,3122
6287,985,3102
6142,930,3075
6207,950,3090
6142,940,3145
6272,890,3145
6187,880,3170
6357,950,3155
6272,990,3112
6207,1010,3102
6292,940,3197
6177,945,3160
6242,1060,3022
6157,940,3187
6282,990,3170
6247,930,3165
6202,985,2942
6207,1025,3145
6222,915,3212
6242,940,3117
6287,1000,3042
6187,1010,3047
6237,915,3287
6242,965,3155
6177,940,3080
6292,1015,3265
6322,940,3265
6212,935,3297
6207,955,3260
6177,990,3150
6227,910,3235
6277,890,3292
6137,880,3207
6097,1040,3277
6187,970,3245
6112,1025,3260
6087,1015,3180
6142,960,3207
6197,1065,3180
6222,960,3197
6172,865,3235
